StoreID,StoreName,Region,StoreType,invoice_year,invoice_month,month_start,monthly_revenue,regional_median_revenue,vs_regional_median_pct,peer_median_revenue,vs_peer_median_pct,return_rate
S014,New York Standard 3,Northeast,Standard,2024,8,2024-08-01,23503.13,23047.51,2.0,23503.13,0.0,0.0733
S009,Philadelphia Standard 2,Northeast,Standard,2024,8,2024-08-01,22887.47,23047.51,-0.7,23503.13,-2.6,0.0754
S002,New York Standard,Northeast,Standard,2024,8,2024-08-01,24867.12,23047.51,7.9,23503.13,5.8,0.0647
S007,Boston Standard 2,Northeast,Standard,2024,8,2024-08-01,26336.65,23047.51,14.3,23503.13,12.1,0.0702
S008,New York Standard 2,Northeast,Standard,2024,8,2024-08-01,17013.77,23047.51,-26.2,23503.13,-27.6,0.0784
S012,Newark Standard 2,Northeast,Standard,2024,9,2024-09-01,18916.61,19463.03,-2.8,19511.12,-3.0,0.0704
S011,Providence Standard 2,Northeast,Standard,2024,9,2024-09-01,22915.72,19463.03,17.7,19511.12,17.4,0.0599
S005,Providence Standard,Northeast,Standard,2024,9,2024-09-01,19463.03,19463.03,0.0,19511.12,-0.2,0.0874
S010,Hartford Standard 2,Northeast,Standard,2024,9,2024-09-01,21679.95,19463.03,11.4,19511.12,11.1,0.0681
S013,Boston Standard 3,Northeast,Standard,2024,9,2024-09-01,20649.61,19463.03,6.1,19511.12,5.8,0.0785
S008,New York Standard 2,Northeast,Standard,2024,9,2024-09-01,18009.27,19463.03,-7.5,19511.12,-7.7,0.0648
S006,Newark Standard,Northeast,Standard,2024,9,2024-09-01,18810.15,19463.03,-3.4,19511.12,-3.6,0.0689
S014,New York Standard 3,Northeast,Standard,2024,9,2024-09-01,19511.12,19463.03,0.2,19511.12,0.0,0.0883
S002,New York Standard,Northeast,Standard,2024,9,2024-09-01,17893.2,19463.03,-8.1,19511.12,-8.3,0.0653
S007,Boston Standard 2,Northeast,Standard,2024,9,2024-09-01,25397.41,19463.03,30.5,19511.12,30.2,0.0827
S009,Philadelphia Standard 2,Northeast,Standard,2024,9,2024-09-01,20309.02,19463.03,4.3,19511.12,4.1,0.0682
S007,Boston Standard 2,Northeast,Standard,2024,10,2024-10-01,19059.93,23303.87,-18.2,23628.19,-19.3,0.0746
S013,Boston Standard 3,Northeast,Standard,2024,10,2024-10-01,23958.06,23303.87,2.8,23628.19,1.4,0.073
S009,Philadelphia Standard 2,Northeast,Standard,2024,10,2024-10-01,21928.29,23303.87,-5.9,23628.19,-7.2,0.0717
S011,Providence Standard 2,Northeast,Standard,2024,10,2024-10-01,27244.07,23303.87,16.9,23628.19,15.3,0.0718
S005,Providence Standard,Northeast,Standard,2024,10,2024-10-01,23628.19,23303.87,1.4,23628.19,0.0,0.079
S010,Hartford Standard 2,Northeast,Standard,2024,10,2024-10-01,23761.7,23303.87,2.0,23628.19,0.6,0.0576
S012,Newark Standard 2,Northeast,Standard,2024,10,2024-10-01,23303.87,23303.87,0.0,23628.19,-1.4,0.0622
S014,New York Standard 3,Northeast,Standard,2024,10,2024-10-01,25338.51,23303.87,8.7,23628.19,7.2,0.068
S008,New York Standard 2,Northeast,Standard,2024,10,2024-10-01,18515.33,23303.87,-20.5,23628.19,-21.6,0.0859
S002,New York Standard,Northeast,Standard,2024,10,2024-10-01,24995.33,23303.87,7.3,23628.19,5.8,0.0576
S006,Newark Standard,Northeast,Standard,2024,10,2024-10-01,20602.0,23303.87,-11.6,23628.19,-12.8,0.0806
S012,Newark Standard 2,Northeast,Standard,2024,11,2024-11-01,27666.81,27666.81,0.0,27696.74,-0.1,0.0775
S011,Providence Standard 2,Northeast,Standard,2024,11,2024-11-01,32179.8,27666.81,16.3,27696.74,16.2,0.0831
S008,New York Standard 2,Northeast,Standard,2024,11,2024-11-01,21704.33,27666.81,-21.6,27696.74,-21.6,0.0505
S013,Boston Standard 3,Northeast,Standard,2024,11,2024-11-01,28373.36,27666.81,2.6,27696.74,2.4,0.0658
S002,New York Standard,Northeast,Standard,2024,11,2024-11-01,30267.2,27666.81,9.4,27696.74,9.3,0.0855
S009,Philadelphia Standard 2,Northeast,Standard,2024,11,2024-11-01,27696.74,27666.81,0.1,27696.74,0.0,0.0646
S007,Boston Standard 2,Northeast,Standard,2024,11,2024-11-01,27375.56,27666.81,-1.1,27696.74,-1.2,0.0667
S010,Hartford Standard 2,Northeast,Standard,2024,11,2024-11-01,29679.75,27666.81,7.3,27696.74,7.2,0.0817
S005,Providence Standard,Northeast,Standard,2024,11,2024-11-01,23994.01,27666.81,-13.3,27696.74,-13.4,0.0704
S014,New York Standard 3,Northeast,Standard,2024,11,2024-11-01,22198.78,27666.81,-19.8,27696.74,-19.9,0.0523
S006,Newark Standard,Northeast,Standard,2024,11,2024-11-01,29381.73,27666.81,6.2,27696.74,6.1,0.0676
S006,Newark Standard,Northeast,Standard,2024,12,2024-12-01,34459.15,32135.59,7.2,32179.55,7.1,0.0773
S014,New York Standard 3,Northeast,Standard,2024,12,2024-12-01,32179.55,32135.59,0.1,32179.55,0.0,0.0753
S002,New York Standard,Northeast,Standard,2024,12,2024-12-01,34030.09,32135.59,5.9,32179.55,5.8,0.0747
S010,Hartford Standard 2,Northeast,Standard,2024,12,2024-12-01,43439.85,32135.59,35.2,32179.55,35.0,0.0785
S013,Boston Standard 3,Northeast,Standard,2024,12,2024-12-01,32135.59,32135.59,0.0,32179.55,-0.1,0.0575
S008,New York Standard 2,Northeast,Standard,2024,12,2024-12-01,23415.48,32135.59,-27.1,32179.55,-27.2,0.0612
S011,Providence Standard 2,Northeast,Standard,2024,12,2024-12-01,30756.13,32135.59,-4.3,32179.55,-4.4,0.0641
S012,Newark Standard 2,Northeast,Standard,2024,12,2024-12-01,34683.31,32135.59,7.9,32179.55,7.8,0.0618
S007,Boston Standard 2,Northeast,Standard,2024,12,2024-12-01,34274.04,32135.59,6.7,32179.55,6.5,0.0657
S009,Philadelphia Standard 2,Northeast,Standard,2024,12,2024-12-01,29400.05,32135.59,-8.5,32179.55,-8.6,0.0775
S005,Providence Standard,Northeast,Standard,2024,12,2024-12-01,30296.9,32135.59,-5.7,32179.55,-5.9,0.0597
S005,Providence Standard,Northeast,Standard,2025,1,2025-01-01,15267.47,17796.16,-14.2,18885.38,-19.2,0.0503
S010,Hartford Standard 2,Northeast,Standard,2025,1,2025-01-01,25960.91,17796.16,45.9,18885.38,37.5,0.082
S014,New York Standard 3,Northeast,Standard,2025,1,2025-01-01,17796.16,17796.16,0.0,18885.38,-5.8,0.0688
S009,Philadelphia Standard 2,Northeast,Standard,2025,1,2025-01-01,21594.43,17796.16,21.3,18885.38,14.3,0.0614
S006,Newark Standard,Northeast,Standard,2025,1,2025-01-01,16141.31,17796.16,-9.3,18885.38,-14.5,0.0633
S011,Providence Standard 2,Northeast,Standard,2025,1,2025-01-01,19323.15,17796.16,8.6,18885.38,2.3,0.0645
S008,New York Standard 2,Northeast,Standard,2025,1,2025-01-01,15063.51,17796.16,-15.4,18885.38,-20.2,0.0609
S007,Boston Standard 2,Northeast,Standard,2025,1,2025-01-01,17363.09,17796.16,-2.4,18885.38,-8.1,0.0578
S002,New York Standard,Northeast,Standard,2025,1,2025-01-01,19265.82,17796.16,8.3,18885.38,2.0,0.0899
S012,Newark Standard 2,Northeast,Standard,2025,1,2025-01-01,18885.38,17796.16,6.1,18885.38,0.0,0.0653
S013,Boston Standard 3,Northeast,Standard,2025,1,2025-01-01,20716.71,17796.16,16.4,18885.38,9.7,0.0564
S012,Newark Standard 2,Northeast,Standard,2025,2,2025-02-01,14975.69,17910.64,-16.4,17910.64,-16.4,0.0532
S013,Boston Standard 3,Northeast,Standard,2025,2,2025-02-01,17174.19,17910.64,-4.1,17910.64,-4.1,0.0752
S005,Providence Standard,Northeast,Standard,2025,2,2025-02-01,16691.78,17910.64,-6.8,17910.64,-6.8,0.061
S014,New York Standard 3,Northeast,Standard,2025,2,2025-02-01,17360.81,17910.64,-3.1,17910.64,-3.1,0.0686
S011,Providence Standard 2,Northeast,Standard,2025,2,2025-02-01,19623.36,17910.64,9.6,17910.64,9.6,0.0584
S002,New York Standard,Northeast,Standard,2025,2,2025-02-01,17063.79,17910.64,-4.7,17910.64,-4.7,0.06
S006,Newark Standard,Northeast,Standard,2025,2,2025-02-01,17910.64,17910.64,0.0,17910.64,0.0,0.0584
S009,Philadelphia Standard 2,Northeast,Standard,2025,2,2025-02-01,18757.53,17910.64,4.7,17910.64,4.7,0.0752
S010,Hartford Standard 2,Northeast,Standard,2025,2,2025-02-01,20753.28,17910.64,15.9,17910.64,15.9,0.0595
S008,New York Standard 2,Northeast,Standard,2025,2,2025-02-01,20134.86,17910.64,12.4,17910.64,12.4,0.0714
S007,Boston Standard 2,Northeast,Standard,2025,2,2025-02-01,18187.19,17910.64,1.5,17910.64,1.5,0.0877
S008,New York Standard 2,Northeast,Standard,2025,3,2025-03-01,21303.32,22562.82,-5.6,23217.54,-8.2,0.0795
S009,Philadelphia Standard 2,Northeast,Standard,2025,3,2025-03-01,23217.54,22562.82,2.9,23217.54,0.0,0.0912
S002,New York Standard,Northeast,Standard,2025,3,2025-03-01,26921.23,22562.82,19.3,23217.54,16.0,0.0563
S006,Newark Standard,Northeast,Standard,2025,3,2025-03-01,19556.17,22562.82,-13.3,23217.54,-15.8,0.0838
S012,Newark Standard 2,Northeast,Standard,2025,3,2025-03-01,25148.52,22562.82,11.5,23217.54,8.3,0.0826
S007,Boston Standard 2,Northeast,Standard,2025,3,2025-03-01,22562.82,22562.82,0.0,23217.54,-2.8,0.0766
S010,Hartford Standard 2,Northeast,Standard,2025,3,2025-03-01,30895.61,22562.82,36.9,23217.54,33.1,0.0675
S014,New York Standard 3,Northeast,Standard,2025,3,2025-03-01,18885.72,22562.82,-16.3,23217.54,-18.7,0.0908
S013,Boston Standard 3,Northeast,Standard,2025,3,2025-03-01,25351.36,22562.82,12.4,23217.54,9.2,0.0757
S011,Providence Standard 2,Northeast,Standard,2025,3,2025-03-01,23814.14,22562.82,5.5,23217.54,2.6,0.0683
S005,Providence Standard,Northeast,Standard,2025,3,2025-03-01,21948.33,22562.82,-2.7,23217.54,-5.5,0.0815
S009,Philadelphia Standard 2,Northeast,Standard,2025,4,2025-04-01,23093.47,23093.47,0.0,23730.5,-2.7,0.0577
S008,New York Standard 2,Northeast,Standard,2025,4,2025-04-01,19440.48,23093.47,-15.8,23730.5,-18.1,0.052
S005,Providence Standard,Northeast,Standard,2025,4,2025-04-01,22986.34,23093.47,-0.5,23730.5,-3.1,0.0768
S011,Providence Standard 2,Northeast,Standard,2025,4,2025-04-01,23813.82,23093.47,3.1,23730.5,0.4,0.0765
S010,Hartford Standard 2,Northeast,Standard,2025,4,2025-04-01,22341.72,23093.47,-3.3,23730.5,-5.9,0.0847
S002,New York Standard,Northeast,Standard,2025,4,2025-04-01,27285.95,23093.47,18.2,23730.5,15.0,0.0581
S013,Boston Standard 3,Northeast,Standard,2025,4,2025-04-01,25865.01,23093.47,12.0,23730.5,9.0,0.0854
S006,Newark Standard,Northeast,Standard,2025,4,2025-04-01,24407.06,23093.47,5.7,23730.5,2.9,0.0805
S007,Boston Standard 2,Northeast,Standard,2025,4,2025-04-01,24341.87,23093.47,5.4,23730.5,2.6,0.0732
S014,New York Standard 3,Northeast,Standard,2025,4,2025-04-01,17961.96,23093.47,-22.2,23730.5,-24.3,0.0574
S012,Newark Standard 2,Northeast,Standard,2025,4,2025-04-01,23730.5,23093.47,2.8,23730.5,0.0,0.064
S007,Boston Standard 2,Northeast,Standard,2025,5,2025-05-01,22421.97,23791.34,-5.8,24573.89,-8.8,0.0715
S005,Providence Standard,Northeast,Standard,2025,5,2025-05-01,20485.97,23791.34,-13.9,24573.89,-16.6,0.0799
S010,Hartford Standard 2,Northeast,Standard,2025,5,2025-05-01,32656.04,23791.34,37.3,24573.89,32.9,0.051
S008,New York Standard 2,Northeast,Standard,2025,5,2025-05-01,22529.4,23791.34,-5.3,24573.89,-8.3,0.0748
S002,New York Standard,Northeast,Standard,2025,5,2025-05-01,27120.49,23791.34,14.0,24573.89,10.4,0.0685
S011,Providence Standard 2,Northeast,Standard,2025,5,2025-05-01,23471.9,23791.34,-1.3,24573.89,-4.5,0.0687
S013,Boston Standard 3,Northeast,Standard,2025,5,2025-05-01,27883.41,23791.34,17.2,24573.89,13.5,0.0665
S009,Philadelphia Standard 2,Northeast,Standard,2025,5,2025-05-01,23791.34,23791.34,0.0,24573.89,-3.2,0.0833
S006,Newark Standard,Northeast,Standard,2025,5,2025-05-01,28564.26,23791.34,20.1,24573.89,16.2,0.0733
S014,New York Standard 3,Northeast,Standard,2025,5,2025-05-01,24573.89,23791.34,3.3,24573.89,0.0,0.0541
S012,Newark Standard 2,Northeast,Standard,2025,5,2025-05-01,29583.86,23791.34,24.3,24573.89,20.4,0.0692
S005,Providence Standard,Northeast,Standard,2025,6,2025-06-01,19060.27,22748.08,-16.2,22748.08,-16.2,0.0643
S011,Providence Standard 2,Northeast,Standard,2025,6,2025-06-01,30871.55,22748.08,35.7,22748.08,35.7,0.0693
S012,Newark Standard 2,Northeast,Standard,2025,6,2025-06-01,21476.92,22748.08,-5.6,22748.08,-5.6,0.0783
S008,New York Standard 2,Northeast,Standard,2025,6,2025-06-01,21805.72,22748.08,-4.1,22748.08,-4.1,0.0681
S010,Hartford Standard 2,Northeast,Standard,2025,6,2025-06-01,26096.81,22748.08,14.7,22748.08,14.7,0.0674
S006,Newark Standard,Northeast,Standard,2025,6,2025-06-01,30040.69,22748.08,32.1,22748.08,32.1,0.065
S007,Boston Standard 2,Northeast,Standard,2025,6,2025-06-01,22752.53,22748.08,0.0,22748.08,0.0,0.0636
S014,New York Standard 3,Northeast,Standard,2025,6,2025-06-01,22748.08,22748.08,0.0,22748.08,0.0,0.0649
S013,Boston Standard 3,Northeast,Standard,2025,6,2025-06-01,22665.39,22748.08,-0.4,22748.08,-0.4,0.0582
S009,Philadelphia Standard 2,Northeast,Standard,2025,6,2025-06-01,22397.27,22748.08,-1.5,22748.08,-1.5,0.0827
S002,New York Standard,Northeast,Standard,2025,6,2025-06-01,27131.86,22748.08,19.3,22748.08,19.3,0.0717
S011,Providence Standard 2,Northeast,Standard,2025,7,2025-07-01,29174.85,20753.55,40.6,22951.88,27.1,0.0659
S008,New York Standard 2,Northeast,Standard,2025,7,2025-07-01,17958.11,20753.55,-13.5,22951.88,-21.8,0.0755
S002,New York Standard,Northeast,Standard,2025,7,2025-07-01,24903.69,20753.55,20.0,22951.88,8.5,0.0635
S009,Philadelphia Standard 2,Northeast,Standard,2025,7,2025-07-01,24721.57,20753.55,19.1,22951.88,7.7,0.0811
S005,Providence Standard,Northeast,Standard,2025,7,2025-07-01,19497.92,20753.55,-6.1,22951.88,-15.0,0.0819
S010,Hartford Standard 2,Northeast,Standard,2025,7,2025-07-01,26140.51,20753.55,26.0,22951.88,13.9,0.0653
S007,Boston Standard 2,Northeast,Standard,2025,7,2025-07-01,19206.48,20753.55,-7.5,22951.88,-16.3,0.0756
S012,Newark Standard 2,Northeast,Standard,2025,7,2025-07-01,22951.88,20753.55,10.6,22951.88,0.0,0.0714
S013,Boston Standard 3,Northeast,Standard,2025,7,2025-07-01,20424.9,20753.55,-1.6,22951.88,-11.0,0.067
S006,Newark Standard,Northeast,Standard,2025,7,2025-07-01,20753.55,20753.55,0.0,22951.88,-9.6,0.0697
S014,New York Standard 3,Northeast,Standard,2025,7,2025-07-01,23175.05,20753.55,11.7,22951.88,1.0,0.0684
S014,New York Standard 3,Northeast,Standard,2025,8,2025-08-01,22944.2,20332.41,12.8,21476.44,6.8,0.0715
S006,Newark Standard,Northeast,Standard,2025,8,2025-08-01,19887.07,20332.41,-2.2,21476.44,-7.4,0.0558
S008,New York Standard 2,Northeast,Standard,2025,8,2025-08-01,18601.8,20332.41,-8.5,21476.44,-13.4,0.0706
S005,Providence Standard,Northeast,Standard,2025,8,2025-08-01,20258.29,20332.41,-0.4,21476.44,-5.7,0.0816
S012,Newark Standard 2,Northeast,Standard,2025,8,2025-08-01,24557.68,20332.41,20.8,21476.44,14.3,0.0607
S013,Boston Standard 3,Northeast,Standard,2025,8,2025-08-01,20332.41,20332.41,0.0,21476.44,-5.3,0.0686
S011,Providence Standard 2,Northeast,Standard,2025,8,2025-08-01,21476.44,20332.41,5.6,21476.44,0.0,0.0768
S010,Hartford Standard 2,Northeast,Standard,2025,8,2025-08-01,26413.97,20332.41,29.9,21476.44,23.0,0.0666
S002,New York Standard,Northeast,Standard,2025,8,2025-08-01,25444.25,20332.41,25.1,21476.44,18.5,0.0583
S009,Philadelphia Standard 2,Northeast,Standard,2025,8,2025-08-01,22976.01,20332.41,13.0,21476.44,7.0,0.0684
S007,Boston Standard 2,Northeast,Standard,2025,8,2025-08-01,19367.41,20332.41,-4.7,21476.44,-9.8,0.0671
S012,Newark Standard 2,Northeast,Standard,2025,9,2025-09-01,20476.06,21436.88,-4.5,22128.71,-7.5,0.0788
S010,Hartford Standard 2,Northeast,Standard,2025,9,2025-09-01,24932.26,21436.88,16.3,22128.71,12.7,0.0675
S013,Boston Standard 3,Northeast,Standard,2025,9,2025-09-01,21436.88,21436.88,0.0,22128.71,-3.1,0.0642
S011,Providence Standard 2,Northeast,Standard,2025,9,2025-09-01,26250.91,21436.88,22.5,22128.71,18.6,0.0752
S008,New York Standard 2,Northeast,Standard,2025,9,2025-09-01,18754.03,21436.88,-12.5,22128.71,-15.3,0.0859
S009,Philadelphia Standard 2,Northeast,Standard,2025,9,2025-09-01,27736.9,21436.88,29.4,22128.71,25.3,0.0582
S005,Providence Standard,Northeast,Standard,2025,9,2025-09-01,22309.64,21436.88,4.1,22128.71,0.8,0.0795
S014,New York Standard 3,Northeast,Standard,2025,9,2025-09-01,22128.71,21436.88,3.2,22128.71,0.0,0.0872
S007,Boston Standard 2,Northeast,Standard,2025,9,2025-09-01,18963.41,21436.88,-11.5,22128.71,-14.3,0.0655
S006,Newark Standard,Northeast,Standard,2025,9,2025-09-01,18722.42,21436.88,-12.7,22128.71,-15.4,0.0798
S002,New York Standard,Northeast,Standard,2025,9,2025-09-01,24536.12,21436.88,14.5,22128.71,10.9,0.0923
S005,Providence Standard,Northeast,Standard,2025,10,2025-10-01,20204.95,22253.3,-9.2,22322.37,-9.5,0.0696
S007,Boston Standard 2,Northeast,Standard,2025,10,2025-10-01,22253.3,22253.3,0.0,22322.37,-0.3,0.0499
S011,Providence Standard 2,Northeast,Standard,2025,10,2025-10-01,24744.46,22253.3,11.2,22322.37,10.9,0.0812
S002,New York Standard,Northeast,Standard,2025,10,2025-10-01,26170.23,22253.3,17.6,22322.37,17.2,0.0631
S009,Philadelphia Standard 2,Northeast,Standard,2025,10,2025-10-01,27480.54,22253.3,23.5,22322.37,23.1,0.092
S014,New York Standard 3,Northeast,Standard,2025,10,2025-10-01,22322.37,22253.3,0.3,22322.37,0.0,0.0691
S008,New York Standard 2,Northeast,Standard,2025,10,2025-10-01,21148.53,22253.3,-5.0,22322.37,-5.3,0.0743
S013,Boston Standard 3,Northeast,Standard,2025,10,2025-10-01,21670.65,22253.3,-2.6,22322.37,-2.9,0.07
S012,Newark Standard 2,Northeast,Standard,2025,10,2025-10-01,20314.14,22253.3,-8.7,22322.37,-9.0,0.0728
S006,Newark Standard,Northeast,Standard,2025,10,2025-10-01,23612.18,22253.3,6.1,22322.37,5.8,0.0734
S010,Hartford Standard 2,Northeast,Standard,2025,10,2025-10-01,31313.01,22253.3,40.7,22322.37,40.3,0.0768
S014,New York Standard 3,Northeast,Standard,2025,11,2025-11-01,30412.29,29593.63,2.8,30412.29,0.0,0.0672
S012,Newark Standard 2,Northeast,Standard,2025,11,2025-11-01,26274.29,29593.63,-11.2,30412.29,-13.6,0.0649
S005,Providence Standard,Northeast,Standard,2025,11,2025-11-01,24613.35,29593.63,-16.8,30412.29,-19.1,0.0728
S011,Providence Standard 2,Northeast,Standard,2025,11,2025-11-01,29014.82,29593.63,-2.0,30412.29,-4.6,0.0593
S008,New York Standard 2,Northeast,Standard,2025,11,2025-11-01,25380.61,29593.63,-14.2,30412.29,-16.5,0.0647
S007,Boston Standard 2,Northeast,Standard,2025,11,2025-11-01,31605.86,29593.63,6.8,30412.29,3.9,0.0823
S009,Philadelphia Standard 2,Northeast,Standard,2025,11,2025-11-01,31862.4,29593.63,7.7,30412.29,4.8,0.0873
S002,New York Standard,Northeast,Standard,2025,11,2025-11-01,36762.62,29593.63,24.2,30412.29,20.9,0.0786
S006,Newark Standard,Northeast,Standard,2025,11,2025-11-01,29593.63,29593.63,0.0,30412.29,-2.7,0.0628
S010,Hartford Standard 2,Northeast,Standard,2025,11,2025-11-01,30787.83,29593.63,4.0,30412.29,1.2,0.0857
S013,Boston Standard 3,Northeast,Standard,2025,11,2025-11-01,30419.25,29593.63,2.8,30412.29,0.0,0.0747
S005,Providence Standard,Northeast,Standard,2025,12,2025-12-01,25127.98,32080.89,-21.7,32412.34,-22.5,0.0754
S011,Providence Standard 2,Northeast,Standard,2025,12,2025-12-01,32080.89,32080.89,0.0,32412.34,-1.0,0.0674
S006,Newark Standard,Northeast,Standard,2025,12,2025-12-01,30823.77,32080.89,-3.9,32412.34,-4.9,0.0854
S012,Newark Standard 2,Northeast,Standard,2025,12,2025-12-01,32917.61,32080.89,2.6,32412.34,1.6,0.0896
S008,New York Standard 2,Northeast,Standard,2025,12,2025-12-01,25592.93,32080.89,-20.2,32412.34,-21.0,0.0595
S002,New York Standard,Northeast,Standard,2025,12,2025-12-01,35522.39,32080.89,10.7,32412.34,9.6,0.0786
S007,Boston Standard 2,Northeast,Standard,2025,12,2025-12-01,32412.34,32080.89,1.0,32412.34,0.0,0.0885
S009,Philadelphia Standard 2,Northeast,Standard,2025,12,2025-12-01,37702.16,32080.89,17.5,32412.34,16.3,0.0729
S010,Hartford Standard 2,Northeast,Standard,2025,12,2025-12-01,38930.31,32080.89,21.4,32412.34,20.1,0.0615
S014,New York Standard 3,Northeast,Standard,2025,12,2025-12-01,32846.16,32080.89,2.4,32412.34,1.3,0.0821
S013,Boston Standard 3,Northeast,Standard,2025,12,2025-12-01,23473.0,32080.89,-26.8,32412.34,-27.6,0.0869
S025,Orlando Express 2,Southeast,Express,2024,1,2024-01-01,7134.28,14439.56,-50.6,7090.13,0.6,0.0765
S018,Nashville Express,Southeast,Express,2024,1,2024-01-01,7090.13,14439.56,-50.9,7090.13,0.0,0.0694
S018,Nashville Express,Southeast,Express,2024,2,2024-02-01,6307.11,14293.83,-55.9,4742.67,33.0,0.0467
S025,Orlando Express 2,Southeast,Express,2024,2,2024-02-01,4742.67,14293.83,-66.8,4742.67,0.0,0.0732
S018,Nashville Express,Southeast,Express,2024,3,2024-03-01,10737.22,20358.18,-47.3,7340.43,46.3,0.0836
S025,Orlando Express 2,Southeast,Express,2024,3,2024-03-01,7340.43,20358.18,-63.9,7340.43,0.0,0.0792
S018,Nashville Express,Southeast,Express,2024,4,2024-04-01,8344.27,21082.34,-60.4,7144.02,16.8,0.0618
S025,Orlando Express 2,Southeast,Express,2024,4,2024-04-01,7144.02,21082.34,-66.1,7144.02,0.0,0.0644
S025,Orlando Express 2,Southeast,Express,2024,5,2024-05-01,8910.18,21725.89,-59.0,8796.56,1.3,0.0616
S018,Nashville Express,Southeast,Express,2024,5,2024-05-01,8796.56,21725.89,-59.5,8796.56,0.0,0.0764
S018,Nashville Express,Southeast,Express,2024,6,2024-06-01,9555.26,19993.04,-52.2,7018.4,36.1,0.0489
S025,Orlando Express 2,Southeast,Express,2024,6,2024-06-01,7018.4,19993.04,-64.9,7018.4,0.0,0.1156
S018,Nashville Express,Southeast,Express,2024,7,2024-07-01,9245.73,20196.48,-54.2,8455.18,9.3,0.0698
S025,Orlando Express 2,Southeast,Express,2024,7,2024-07-01,8455.18,20196.48,-58.1,8455.18,0.0,0.0817
S018,Nashville Express,Southeast,Express,2024,8,2024-08-01,7197.33,20636.94,-65.1,6935.97,3.8,0.0669
S025,Orlando Express 2,Southeast,Express,2024,8,2024-08-01,6935.97,20636.94,-66.4,6935.97,0.0,0.0593
S025,Orlando Express 2,Southeast,Express,2024,9,2024-09-01,6411.14,17700.64,-63.8,6411.14,0.0,0.087
S018,Nashville Express,Southeast,Express,2024,9,2024-09-01,8134.17,17700.64,-54.0,6411.14,26.9,0.0528
S025,Orlando Express 2,Southeast,Express,2024,10,2024-10-01,8555.59,20137.83,-57.5,8555.59,0.0,0.0471
S018,Nashville Express,Southeast,Express,2024,10,2024-10-01,8659.69,20137.83,-57.0,8555.59,1.2,0.0772
S025,Orlando Express 2,Southeast,Express,2024,11,2024-11-01,8132.67,22631.13,-64.1,8132.67,0.0,0.0712
S018,Nashville Express,Southeast,Express,2024,11,2024-11-01,10359.1,22631.13,-54.2,8132.67,27.4,0.0801
S018,Nashville Express,Southeast,Express,2024,12,2024-12-01,15232.39,31212.61,-51.2,9230.9,65.0,0.0713
S025,Orlando Express 2,Southeast,Express,2024,12,2024-12-01,9230.9,31212.61,-70.4,9230.9,0.0,0.0707
S025,Orlando Express 2,Southeast,Express,2025,1,2025-01-01,6684.17,16758.65,-60.1,6684.17,0.0,0.0766
S018,Nashville Express,Southeast,Express,2025,1,2025-01-01,6990.16,16758.65,-58.3,6684.17,4.6,0.0588
S025,Orlando Express 2,Southeast,Express,2025,2,2025-02-01,7827.64,15759.04,-50.3,7827.64,0.0,0.0421
S018,Nashville Express,Southeast,Express,2025,2,2025-02-01,8016.79,15759.04,-49.1,7827.64,2.4,0.0518
S018,Nashville Express,Southeast,Express,2025,3,2025-03-01,8358.74,19786.57,-57.8,8358.74,0.0,0.0812
S025,Orlando Express 2,Southeast,Express,2025,3,2025-03-01,8644.0,19786.57,-56.3,8358.74,3.4,0.0756
S018,Nashville Express,Southeast,Express,2025,4,2025-04-01,7540.73,20097.56,-62.5,6111.98,23.4,0.0541
S025,Orlando Express 2,Southeast,Express,2025,4,2025-04-01,6111.98,20097.56,-69.6,6111.98,0.0,0.0553
S018,Nashville Express,Southeast,Express,2025,5,2025-05-01,10541.76,22530.71,-53.2,8711.69,21.0,0.0755
S025,Orlando Express 2,Southeast,Express,2025,5,2025-05-01,8711.69,22530.71,-61.3,8711.69,0.0,0.0714
S018,Nashville Express,Southeast,Express,2025,6,2025-06-01,9024.39,21299.23,-57.6,7883.27,14.5,0.0833
S025,Orlando Express 2,Southeast,Express,2025,6,2025-06-01,7883.27,21299.23,-63.0,7883.27,0.0,0.0655
S025,Orlando Express 2,Southeast,Express,2025,7,2025-07-01,7749.36,19375.03,-60.0,7749.36,0.0,0.0687
S018,Nashville Express,Southeast,Express,2025,7,2025-07-01,9851.13,19375.03,-49.2,7749.36,27.1,0.0631
S025,Orlando Express 2,Southeast,Express,2025,8,2025-08-01,5608.0,19346.03,-71.0,5608.0,0.0,0.0517
S018,Nashville Express,Southeast,Express,2025,8,2025-08-01,9211.87,19346.03,-52.4,5608.0,64.3,0.0787
S018,Nashville Express,Southeast,Express,2025,9,2025-09-01,7527.7,19718.59,-61.8,7527.7,0.0,0.1033
S025,Orlando Express 2,Southeast,Express,2025,9,2025-09-01,8154.46,19718.59,-58.6,7527.7,8.3,0.0586
S018,Nashville Express,Southeast,Express,2025,10,2025-10-01,11350.55,20078.45,-43.5,9353.65,21.3,0.0563
S025,Orlando Express 2,Southeast,Express,2025,10,2025-10-01,9353.65,20078.45,-53.4,9353.65,0.0,0.0642
S025,Orlando Express 2,Southeast,Express,2025,11,2025-11-01,11626.41,27104.76,-57.1,11575.91,0.4,0.073
S018,Nashville Express,Southeast,Express,2025,11,2025-11-01,11575.91,27104.76,-57.3,11575.91,0.0,0.0765
